batter,avg,slg,iso
608070,0.28619528619528617,0.5656565656565656,0.27946127946127947
608324,0.2558139534883721,0.4119601328903654,0.15614617940199332
608336,0.18110236220472442,0.3543307086614173,0.17322834645669288
608348,0.23308270676691728,0.38345864661654133,0.15037593984962405
608369,0.2509505703422053,0.44866920152091255,0.19771863117870725
608385,0.2530612244897959,0.40816326530612246,0.15510204081632656
608596,0.0967741935483871,0.1935483870967742,0.0967741935483871
608671,0.2072072072072072,0.23423423423423423,0.02702702702702703
608701,0.3150684931506849,0.4726027397260274,0.15753424657534248
608841,0.22924901185770752,0.30434782608695654,0.07509881422924902
609280,0.30708661417322836,0.4015748031496063,0.09448818897637795
620443,0.3103448275862069,0.6551724137931034,0.3448275862068965
621020,0.22131147540983606,0.36065573770491804,0.13934426229508198
621028,0.28402366863905326,0.3905325443786982,0.10650887573964496
621035,0.16831683168316833,0.26732673267326734,0.09900990099009901
621043,0.32,0.52,0.2
621311,0.2608695652173913,0.5,0.2391304347826087
621438,0.23841059602649006,0.39072847682119205,0.152317880794702
621439,0.2623762376237624,0.46534653465346537,0.20297029702970298
621466,0.19008264462809918,0.34710743801652894,0.15702479338842976
621493,0.24642857142857144,0.43214285714285716,0.18571428571428572
621512,0.20833333333333334,0.3333333333333333,0.12499999999999997
621545,0.25,0.34375,0.09375
621550,0.2,0.3875,0.1875
621563,0.2222222222222222,0.25,0.02777777777777779
621566,0.24475524475524477,0.4230769230769231,0.1783216783216783
622491,0.0,0.0,0.0
622534,0.2356687898089172,0.33121019108280253,0.09554140127388533
622569,0.17307692307692307,0.21153846153846154,0.038461538461538464
622761,0.23225806451612904,0.432258064516129,0.19999999999999998
623168,0.0,0.0,0.0
623520,0.30434782608695654,0.34782608695652173,0.04347826086956519
623912,0.296969696969697,0.3515151515151515,0.05454545454545451
623993,0.22996515679442509,0.4912891986062718,0.2613240418118467
624413,0.24172185430463577,0.46688741721854304,0.22516556291390727
624415,0.19230769230769232,0.24615384615384617,0.05384615384615385
624424,0.2233502538071066,0.39086294416243655,0.16751269035532995
624428,0.20588235294117646,0.3014705882352941,0.09558823529411764
624431,0.25170068027210885,0.4217687074829932,0.17006802721088438
624503,0.23383084577114427,0.39303482587064675,0.15920398009950248
624512,0.19090909090909092,0.2818181818181818,0.09090909090909088
624585,0.23868312757201646,0.4156378600823045,0.17695473251028807
624641,0.2702702702702703,0.47297297297297297,0.2027027027027027
628451,0.29464285714285715,0.41964285714285715,0.125
630105,0.25517241379310346,0.43448275862068964,0.17931034482758618
640492,0.21212121212121213,0.24242424242424243,0.030303030303030304
640902,0.0,0.0,0.0
641313,0.22065727699530516,0.2300469483568075,0.009389671361502344
641343,0.22424242424242424,0.4121212121212121,0.18787878787878787
641355,0.27547169811320754,0.43018867924528303,0.1547169811320755
641432,0.28104575163398693,0.40522875816993464,0.12418300653594772
641487,0.22325581395348837,0.3674418604651163,0.14418604651162792
641511,0.25,0.5,0.25
641584,0.2596685082872928,0.3259668508287293,0.06629834254143646
641598,0.17105263157894737,0.3508771929824561,0.17982456140350875
641645,0.25555555555555554,0.34444444444444444,0.0888888888888889
641658,0.28440366972477066,0.3669724770642202,0.08256880733944955
641680,0.2336065573770492,0.3401639344262295,0.10655737704918031
641857,0.26262626262626265,0.45791245791245794,0.19528619528619529
641933,0.24623115577889448,0.507537688442211,0.26130653266331655
642086,0.21232876712328766,0.3219178082191781,0.10958904109589043
642133,0.23243243243243245,0.32432432432432434,0.0918918918918919
642136,0.2153846153846154,0.35384615384615387,0.13846153846153847
642180,0.21428571428571427,0.23809523809523808,0.023809523809523808
642197,0.23529411764705882,0.47058823529411764,0.23529411764705882
642215,0.0,0.0,0.0
642350,0.21674876847290642,0.43349753694581283,0.21674876847290642
642708,0.2961165048543689,0.4029126213592233,0.10679611650485438
642715,0.23225806451612904,0.4129032258064516,0.18064516129032257
642731,0.23104693140794225,0.37545126353790614,0.1444043321299639
642851,0.6,1.2,0.6
643217,0.2,0.3116279069767442,0.11162790697674418
643265,0.20588235294117646,0.30392156862745096,0.0980392156862745
643289,0.29207920792079206,0.40594059405940597,0.11386138613861391
643376,0.23030303030303031,0.4,0.1696969696969697
643393,0.0,0.0,0.0
643396,0.2938775510204082,0.42857142857142855,0.13469387755102036
643446,0.2248995983935743,0.3172690763052209,0.0923694779116466
643565,0.26146788990825687,0.3853211009174312,0.12385321100917435
644433,0.2653061224489796,0.3877551020408163,0.1224489795918367
645277,0.2526690391459075,0.38434163701067614,0.13167259786476865
645302,0.20930232558139536,0.2558139534883721,0.046511627906976744
645305,0.2857142857142857,0.2857142857142857,0.0
645444,0.2,0.2,0.0
645801,0.15,0.23333333333333334,0.08333333333333334
646240,0.28294573643410853,0.562015503875969,0.27906976744186046
647304,0.23985239852398524,0.5055350553505535,0.26568265682656833
647351,0.2647058823529412,0.39338235294117646,0.12867647058823528
649557,0.10344827586206896,0.10344827586206896,0.0
649966,0.16216216216216217,0.33783783783783783,0.17567567567567566
650333,0.3263473053892216,0.40119760479041916,0.07485029940119758
650391,0.24324324324324326,0.3918918918918919,0.14864864864864863
650402,0.2323943661971831,0.36619718309859156,0.13380281690140847
650489,0.2867383512544803,0.4731182795698925,0.18637992831541222
650490,0.2721518987341772,0.3829113924050633,0.11075949367088606
650559,0.24193548387096775,0.43870967741935485,0.1967741935483871
650859,0.3218884120171674,0.45493562231759654,0.13304721030042915
650907,0.2,0.42857142857142855,0.22857142857142854
655316,0.19607843137254902,0.29411764705882354,0.09803921568627452
656180,0.22077922077922077,0.36363636363636365,0.14285714285714288
656248,0.20481927710843373,0.3253012048192771,0.12048192771084337
656305,0.24315068493150685,0.4041095890410959,0.16095890410958905
656413,0.23333333333333334,0.35333333333333333,0.12
656484,0.0,0.0,0.0
656537,0.3333333333333333,0.7619047619047619,0.42857142857142855
656541,0.0,0.0,0.0
656555,0.22380952380952382,0.4,0.1761904761904762
656577,0.07246376811594203,0.14492753623188406,0.07246376811594203
656582,0.24444444444444444,0.40444444444444444,0.16
656716,0.18548387096774194,0.29838709677419356,0.11290322580645162
656775,0.22123893805309736,0.38495575221238937,0.163716814159292
656811,0.2889908256880734,0.46788990825688076,0.17889908256880738
656883,0.08333333333333333,0.3333333333333333,0.25
656896,0.20634920634920634,0.25396825396825395,0.047619047619047616
656941,0.2535211267605634,0.4507042253521127,0.1971830985915493
656976,0.2727272727272727,0.5272727272727272,0.2545454545454545
657041,0.255,0.445,0.19
657061,0.1836734693877551,0.30612244897959184,0.12244897959183673
657077,0.2482758620689655,0.4068965517241379,0.1586206896551724
657088,0.25,0.25,0.0
657136,0.32663316582914576,0.47738693467336685,0.1507537688442211
657557,0.23846153846153847,0.4461538461538462,0.2076923076923077
657656,0.17204301075268819,0.3010752688172043,0.12903225806451613
657757,0.24166666666666667,0.4083333333333333,0.16666666666666666
658668,0.23178807947019867,0.33774834437086093,0.10596026490066227
660162,0.34615384615384615,0.4230769230769231,0.07692307692307693
660271,0.3220338983050847,0.6644067796610169,0.3423728813559322
660644,0.2463768115942029,0.35507246376811596,0.10869565217391305
660670,0.24858757062146894,0.3728813559322034,0.12429378531073446
660688,0.205,0.285,0.07999999999999999
660707,0.20952380952380953,0.3142857142857143,0.10476190476190475
660821,0.23214285714285715,0.3705357142857143,0.13839285714285715
660844,0.3333333333333333,0.6666666666666666,0.3333333333333333
661388,0.29780564263322884,0.45454545454545453,0.1567398119122257
661531,0.125,0.125,0.0
662139,0.20161290322580644,0.4153225806451613,0.21370967741935487
663330,0.26666666666666666,0.43333333333333335,0.16666666666666669
663368,0.25,0.36607142857142855,0.11607142857142855
663457,0.23404255319148937,0.40425531914893614,0.17021276595744678
663527,0.20270270270270271,0.3310810810810811,0.12837837837837837
663538,0.2593984962406015,0.36466165413533835,0.10526315789473684
663550,0.2692307692307692,0.4230769230769231,0.15384615384615385
663586,0.2540322580645161,0.4274193548387097,0.17338709677419356
663611,0.2222222222222222,0.24691358024691357,0.024691358024691357
663616,0.25903614457831325,0.4457831325301205,0.18674698795180722
663624,0.2698961937716263,0.45674740484429066,0.18685121107266434
663630,0.21428571428571427,0.6428571428571429,0.4285714285714286
663647,0.21717171717171718,0.29292929292929293,0.07575757575757575
663656,0.2653061224489796,0.6071428571428571,0.3418367346938775
663662,0.16666666666666666,0.3333333333333333,0.16666666666666666
663697,0.2788844621513944,0.41434262948207173,0.13545816733067734
663698,0.25396825396825395,0.49206349206349204,0.23809523809523808
663728,0.20703125,0.40234375,0.1953125
663743,0.17006802721088435,0.24489795918367346,0.07482993197278912
663757,0.16,0.37333333333333335,0.21333333333333335
663837,0.25190839694656486,0.44274809160305345,0.1908396946564886
663853,0.2962962962962963,0.3888888888888889,0.09259259259259262
663886,0.24479166666666666,0.4114583333333333,0.16666666666666666
663897,0.1,0.1,0.0
663898,0.30180180180180183,0.4369369369369369,0.1351351351351351
663967,0.35714285714285715,0.5,0.14285714285714285
663993,0.26605504587155965,0.37155963302752293,0.10550458715596328
664023,0.22348484848484848,0.42045454545454547,0.196969696969697
664034,0.2317596566523605,0.38197424892703863,0.15021459227467812
664040,0.21296296296296297,0.42592592592592593,0.21296296296296297
664056,0.27927927927927926,0.42342342342342343,0.14414414414414417
664058,0.25,0.25,0.0
664059,0.06666666666666667,0.06666666666666667,0.0
664238,0.2107843137254902,0.4117647058823529,0.20098039215686272
664314,0.17391304347826086,0.358695652173913,0.18478260869565216
664728,0.2356020942408377,0.3769633507853403,0.14136125654450263
664761,0.30132450331125826,0.5,0.19867549668874174
664774,0.32786885245901637,0.4262295081967213,0.09836065573770492
664874,0.16666666666666666,0.3055555555555556,0.13888888888888892
664901,0.19827586206896552,0.3103448275862069,0.11206896551724138
664913,0.19411764705882353,0.3176470588235294,0.12352941176470586
664954,0.3,0.6,0.3
664983,0.2857142857142857,0.3956043956043956,0.10989010989010989
665019,0.25,0.5625,0.3125
665120,0.19047619047619047,0.21428571428571427,0.023809523809523808
665161,0.2727272727272727,0.3838383838383838,0.1111111111111111
665487,0.2791519434628975,0.45936395759717313,0.18021201413427562
665489,0.2990353697749196,0.47266881028938906,0.17363344051446944
665506,0.2,0.2625,0.0625
665561,0.22580645161290322,0.45161290322580644,0.22580645161290322
665742,0.2909090909090909,0.56,0.26909090909090916
665750,0.22267206477732793,0.3319838056680162,0.10931174089068829
665804,0.18867924528301888,0.2641509433962264,0.07547169811320753
665828,0.21787709497206703,0.3016759776536313,0.08379888268156427
665833,0.2339622641509434,0.4226415094339623,0.18867924528301888
665839,0.2158273381294964,0.4028776978417266,0.18705035971223022
665856,0.0,0.0,0.0
665862,0.2708333333333333,0.4305555555555556,0.15972222222222227
665877,0.14634146341463414,0.1951219512195122,0.048780487804878064
665923,0.16666666666666666,0.3125,0.14583333333333334
665926,0.2446043165467626,0.33093525179856115,0.08633093525179855
666018,0.2127659574468085,0.3191489361702128,0.10638297872340427
666023,0.2986111111111111,0.4444444444444444,0.14583333333333331
666134,0.20491803278688525,0.32786885245901637,0.12295081967213112
666135,0.19727891156462585,0.3877551020408163,0.19047619047619047
666139,0.22935779816513763,0.43119266055045874,0.2018348623853211
666149,0.30303030303030304,0.4393939393939394,0.13636363636363635
666150,0.18840579710144928,0.2463768115942029,0.05797101449275363
666152,0.26666666666666666,0.42424242424242425,0.1575757575757576
666158,0.22439024390243903,0.3121951219512195,0.08780487804878048
666160,0.1989795918367347,0.3112244897959184,0.11224489795918369
666163,0.2695035460992908,0.3900709219858156,0.12056737588652483
666165,0.3125,0.375,0.0625
666176,0.18981481481481483,0.4027777777777778,0.21296296296296297
666181,0.1780821917808219,0.3378995433789954,0.1598173515981735
666182,0.2339622641509434,0.33584905660377357,0.10188679245283017
666185,0.19791666666666666,0.23958333333333334,0.041666666666666685
666197,0.0,0.0,0.0
666211,0.14285714285714285,0.14285714285714285,0.0
666310,0.21764705882352942,0.35294117647058826,0.13529411764705884
666397,0.20754716981132076,0.3710691823899371,0.16352201257861632
666624,0.19413919413919414,0.3663003663003663,0.17216117216117213
666703,0.2558139534883721,0.5116279069767442,0.2558139534883721
666915,0.1375,0.2,0.0625
666969,0.22105263157894736,0.41403508771929826,0.1929824561403509
666971,0.2568493150684932,0.3835616438356164,0.12671232876712324
667428,0.0,0.0,0.0
667452,0.24242424242424243,0.3939393939393939,0.1515151515151515
667472,0.234375,0.375,0.140625
667670,0.27091633466135456,0.5258964143426295,0.2549800796812749
668227,0.18867924528301888,0.33584905660377357,0.14716981132075468
668670,0.21052631578947367,0.34210526315789475,0.13157894736842107
668709,0.24210526315789474,0.4456140350877193,0.20350877192982456
668715,0.24113475177304963,0.41843971631205673,0.1773049645390071
668723,0.2857142857142857,0.2857142857142857,0.0
668731,0.1111111111111111,0.3111111111111111,0.2
668752,0.0,0.0,0.0
668800,0.15873015873015872,0.2222222222222222,0.06349206349206349
668804,0.2765273311897106,0.4662379421221865,0.18971061093247588
668832,0.3,0.45,0.15000000000000002
668843,0.25,0.25,0.0
668845,0.0,0.0,0.0
668853,0.19444444444444445,0.3888888888888889,0.19444444444444445
668885,0.27884615384615385,0.3942307692307692,0.11538461538461536
668901,0.3007518796992481,0.5864661654135338,0.2857142857142857
668904,0.27380952380952384,0.6428571428571429,0.36904761904761907
668930,0.286231884057971,0.41304347826086957,0.12681159420289856
668939,0.2958199356913183,0.4790996784565916,0.1832797427652733
668942,0.24663677130044842,0.37668161434977576,0.13004484304932734
668952,0.12903225806451613,0.12903225806451613,0.0
669003,0.5,0.5,0.0
669004,0.17194570135746606,0.3438914027149321,0.17194570135746606
669016,0.2755102040816326,0.42346938775510207,0.14795918367346944
669065,0.29411764705882354,0.5,0.20588235294117646
669087,0.0,0.0,0.0
669127,0.2,0.4425531914893617,0.24255319148936166
669134,0.21787709497206703,0.3463687150837989,0.12849162011173187
669137,0.4,0.4666666666666667,0.06666666666666665
669208,0.24074074074074073,0.3888888888888889,0.14814814814814817
669221,0.22784810126582278,0.379746835443038,0.15189873417721522
669222,0.21025641025641026,0.36923076923076925,0.158974358974359
669224,0.21212121212121213,0.3484848484848485,0.13636363636363638
669234,0.1746031746031746,0.3492063492063492,0.1746031746031746
669257,0.25416666666666665,0.4625,0.20833333333333337
669261,0.17222222222222222,0.3055555555555556,0.13333333333333336
669289,0.19161676646706588,0.281437125748503,0.08982035928143711
669304,0.3013698630136986,0.4931506849315068,0.1917808219178082
669352,0.1111111111111111,0.16666666666666666,0.05555555555555555
669357,0.18548387096774194,0.40725806451612906,0.22177419354838712
669364,0.2222222222222222,0.3333333333333333,0.1111111111111111
669369,0.16666666666666666,0.2222222222222222,0.05555555555555555
669392,0.4,0.4,0.0
669394,0.20361990950226244,0.3393665158371041,0.13574660633484165
669397,0.14285714285714285,0.19642857142857142,0.053571428571428575
669450,0.0,0.0,0.0
669477,0.21951219512195122,0.3902439024390244,0.17073170731707318
669699,0.09433962264150944,0.1320754716981132,0.037735849056603765
669701,0.2924901185770751,0.45454545454545453,0.16205533596837945
669707,0.19704433497536947,0.27586206896551724,0.07881773399014777
669720,0.2636363636363636,0.42727272727272725,0.16363636363636364
669743,0.3333333333333333,0.4,0.06666666666666671
669911,0.18548387096774194,0.4435483870967742,0.25806451612903225
670032,0.2534562211981567,0.2903225806451613,0.036866359447004615
670042,0.26804123711340205,0.4690721649484536,0.20103092783505155
670092,0.12,0.12,0.0
670097,0.12727272727272726,0.16363636363636364,0.036363636363636376
670156,0.1590909090909091,0.18181818181818182,0.022727272727272735
670223,0.11538461538461539,0.15384615384615385,0.038461538461538464
670242,0.05263157894736842,0.21052631578947367,0.15789473684210525
670541,0.30584192439862545,0.5532646048109966,0.24742268041237114
670623,0.2857142857142857,0.4835164835164835,0.19780219780219782
670764,0.16666666666666666,0.22916666666666666,0.0625
670770,0.21649484536082475,0.36082474226804123,0.14432989690721648
670869,0.0,0.0,0.0
671056,0.2874251497005988,0.38922155688622756,0.10179640718562877
671083,0.2,0.5,0.3
671213,0.27692307692307694,0.6,0.32307692307692304
671218,0.2972972972972973,0.5135135135135135,0.21621621621621617
671221,0.125,0.125,0.0
671277,0.26587301587301587,0.4007936507936508,0.13492063492063494
671286,0.12903225806451613,0.16129032258064516,0.03225806451612903
671289,0.20600858369098712,0.33047210300429186,0.12446351931330474
671732,0.18333333333333332,0.2833333333333333,0.1
671739,0.24279835390946503,0.34156378600823045,0.09876543209876543
672012,0.23529411764705882,0.29411764705882354,0.05882352941176472
672275,0.27717391304347827,0.43478260869565216,0.1576086956521739
672279,0.23636363636363636,0.32727272727272727,0.09090909090909091
672284,0.2676056338028169,0.4507042253521127,0.1830985915492958
672356,0.23703703703703705,0.3851851851851852,0.14814814814814814
672386,0.20161290322580644,0.29838709677419356,0.09677419354838712
672515,0.23595505617977527,0.3539325842696629,0.11797752808988762
672580,0.23333333333333334,0.3303030303030303,0.09696969696969698
672640,0.2611464968152866,0.3630573248407643,0.10191082802547768
672695,0.2631578947368421,0.3157894736842105,0.05263157894736842
672744,0.2727272727272727,0.45454545454545453,0.18181818181818182
672761,0.26666666666666666,0.4,0.13333333333333336
672820,0.2265625,0.3359375,0.109375
673237,0.27307692307692305,0.41923076923076924,0.1461538461538462
673357,0.19047619047619047,0.44761904761904764,0.2571428571428572
673490,0.22641509433962265,0.3849056603773585,0.15849056603773587
673548,0.2616822429906542,0.4672897196261682,0.20560747663551404
673962,0.75,1.5,0.75
673995,0.1276595744680851,0.23404255319148937,0.10638297872340427
674441,0.18867924528301888,0.24528301886792453,0.05660377358490565
675659,0.2,0.8,0.6000000000000001
675915,0.0,0.0,0.0
675961,0.20689655172413793,0.25862068965517243,0.0517241379310345
676059,0.2852112676056338,0.5176056338028169,0.23239436619718307
676070,0.0,0.0,0.0
676113,0.13636363636363635,0.18181818181818182,0.04545454545454547
676116,0.12,0.2,0.08000000000000002
676356,0.1693548387096774,0.2661290322580645,0.0967741935483871
676369,0.19796954314720813,0.3553299492385787,0.15736040609137056
676391,0.2740740740740741,0.4444444444444444,0.17037037037037034
676475,0.28688524590163933,0.47540983606557374,0.1885245901639344
676609,0.24311926605504589,0.37155963302752293,0.12844036697247704
676679,0.0,0.0,0.0
676694,0.2616822429906542,0.42990654205607476,0.16822429906542058
676701,0.14285714285714285,0.14285714285714285,0.0
676801,0.21951219512195122,0.34959349593495936,0.13008130081300814
676896,0.0,0.0,0.0
676914,0.21645021645021645,0.39826839826839827,0.18181818181818182
676946,0.3333333333333333,1.0,0.6666666666666667
677008,0.3103448275862069,0.5862068965517241,0.2758620689655172
677347,0.12,0.22,0.1
677587,0.21025641025641026,0.28717948717948716,0.0769230769230769
677588,0.0,0.0,0.0
677594,0.25396825396825395,0.33650793650793653,0.08253968253968258
677649,0.25149700598802394,0.31736526946107785,0.06586826347305391
677800,0.2786885245901639,0.48633879781420764,0.20765027322404372
677870,0.0,0.0,0.0
677942,0.26,0.36666666666666664,0.10666666666666663
677951,0.3079268292682927,0.5152439024390244,0.20731707317073172
678009,0.0967741935483871,0.20967741935483872,0.11290322580645162
678225,0.21739130434782608,0.21739130434782608,0.0
678246,0.34375,0.5625,0.21875
678489,0.25,0.375,0.125
678554,0.21951219512195122,0.2804878048780488,0.06097560975609759
678662,0.2865853658536585,0.4725609756097561,0.18597560975609756
678877,0.23076923076923078,0.7692307692307693,0.5384615384615385
678882,0.24436090225563908,0.38721804511278196,0.14285714285714288
679032,0.25,0.3181818181818182,0.06818181818181818
679529,0.1989795918367347,0.336734693877551,0.1377551020408163
679822,0.5,0.5,0.0
679845,0.2169811320754717,0.27358490566037735,0.05660377358490565
679881,0.2222222222222222,0.3333333333333333,0.1111111111111111
680118,0.24324324324324326,0.32432432432432434,0.08108108108108109
680474,0.22598870056497175,0.3163841807909605,0.09039548022598873
680700,0.25,0.3469387755102041,0.09693877551020408
680716,0.0,0.0,0.0
680718,0.17307692307692307,0.21153846153846154,0.038461538461538464
680757,0.3737864077669903,0.5388349514563107,0.16504854368932037
680769,0.0,0.0,0.0
680776,0.30153846153846153,0.5261538461538462,0.22461538461538466
680777,0.24882629107981222,0.5023474178403756,0.2535211267605634
680779,0.15492957746478872,0.2535211267605634,0.09859154929577466
680869,0.2100456621004566,0.3835616438356164,0.1735159817351598
680911,0.18518518518518517,0.2222222222222222,0.037037037037037035
680977,0.2736842105263158,0.4245614035087719,0.1508771929824561
681082,0.23790322580645162,0.3548387096774194,0.11693548387096775
681146,0.125,0.25,0.125
681297,0.22270742358078602,0.4410480349344978,0.21834061135371177
681351,0.2754237288135593,0.4872881355932203,0.211864406779661
681393,0.21428571428571427,0.42857142857142855,0.21428571428571427
681481,0.27205882352941174,0.5514705882352942,0.2794117647058824
681546,0.15217391304347827,0.29347826086956524,0.14130434782608697
681584,0.35714285714285715,0.7142857142857143,0.35714285714285715
681624,0.25833333333333336,0.42083333333333334,0.16249999999999998
681807,0.30303030303030304,0.5212121212121212,0.2181818181818182
682119,0.1,0.2,0.1
682177,0.26785714285714285,0.48214285714285715,0.2142857142857143
682617,0.4090909090909091,0.5909090909090909,0.18181818181818182
682619,0.3333333333333333,0.3333333333333333,0.0
682622,0.17647058823529413,0.23529411764705882,0.05882352941176469
682626,0.2916666666666667,0.5,0.20833333333333331
682641,0.25225225225225223,0.3963963963963964,0.14414414414414417
682657,0.2857142857142857,0.2857142857142857,0.0
682729,0.17647058823529413,0.20588235294117646,0.02941176470588233
682829,0.2550335570469799,0.47651006711409394,0.22147651006711405
682868,0.20454545454545456,0.25,0.04545454545454544
